id;region_id;area_id;city_id;street_id;shortname_region;formalname_region;shortname_area;formalname_area;shortname_city;formalname_city;shortname_street;formalname_street;house_number;building;block;letter;address;houseguid;management_organization_id;built_year;exploitation_start_year;project_type;house_type;is_alarm;method_of_forming_overhaul_fund;floor_count_max;floor_count_min;entrance_count;elevators_count;energy_efficiency;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;parking_square;playground;sportsground;other_beautification;foundation_type;floor_type;wall_material;basement_area;chute_type;chute_count;electrical_type;electrical_entries_count;heating_type;hot_water_type;cold_water_type;sewerage_type;sewerage_cesspools_volume;gas_type;ventilation_type;firefighting_type;drainage_type
6901848;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;fed0dc07-6e45-480d-bc30-1cdd08a7ae65;Респ;Татарстан;;;г;Казань;ул;Абжалилова;21;;;;Респ. Татарстан, г. Казань, ул. Абжалилова, д. 21;6f064503-3744-4c27-b6e4-8e43e281c1ff;6658830;1956;1956;1-447 С-51;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;Не присвоен;47;47;0;2740,16;2740,16;0;0;4916,6;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;0;Квартирные;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6901854;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;13;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 13;2e86f105-845c-402a-a56d-a503825e1e15;6758021;2004;2004;1-447 С-40;Многоквартирный дом;Нет;На счете регионального оператора;10;9;5;5;Не присвоен;225;225;0;27486,5;12575,9;0;0;1;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6901857;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;14;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 14;68d1407b-d86f-4a78-8c5f-ea28c9cb8b13;;2002;2002;125;Многоквартирный дом;Нет;На счете регионального оператора;9;9;4;4;Не присвоен;124;123;1;10250,78;8026,88;1145,85;0;644365;0;499;499;;Столбчатый;Железобетонные;Панельные;10258;На лестничной клетке;4;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Отсутствует;Внутренние водостоки
6901860;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;16;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 16;63a7658d-1f92-46cb-aafc-776b9498d8d5;;2002;2002;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;3;3;Не присвоен;120;120;0;7055,5;6371,5;0;0;475382;0;499;499;;Столбчатый;Железобетонные;Панельные;7686;На лестничной клетке;3;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901866;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;18;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 18;680ea6be-cb39-4e1f-8838-5f7684199efb;;2002;2002;125;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;Не присвоен;60;60;0;4196,9;3165,6;0;0;359053;;499;499;;Столбчатый;Железобетонные;Панельные;7686;На лестничной клетке;3;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6901869;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;23;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 23;c1fa9cd0-ae37-413c-99bd-1f18f4b22cbd;;2004;2004;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;2;2;E;81;80;1;4852,36;4266,16;36,2;0;2328,55;0;500;500;;Ленточный;Железобетонные;Панельные;658,8;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901872;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;25;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 25;1415ef89-5f72-4a74-9a9c-8ec179705010;;2004;2004;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;3;3;E;117;117;0;7318,41;6467,93;0;0;3497,48;0;500;500;;Ленточный;Железобетонные;Панельные;966;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901875;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;26;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 26;1e29debb-8de0-4e00-9ae1-00773510bee5;;2002;2002;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;3;3;Не присвоен;121;120;1;7779,3;6930,7;16,4;0;68602;0;499;499;;Столбчатый;Железобетонные;Панельные;5124;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901878;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;26А;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 26А;fba2c44d-b1e3-47ec-8972-8dcd537e96d4;;2002;2002;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;2;2;Не присвоен;80;80;0;5720,1;4556,5;0;0;45466;;499;499;;Столбчатый;Железобетонные;Панельные;5124;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901881;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;27;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 27;3e2d1628-3fe4-4680-bf9e-288cff489881;;2004;2004;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;2;2;E;80;80;0;4831,61;4281,61;0;0;2329,97;0;500;500;;Ленточный;Железобетонные;Панельные;658,8;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901884;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;28;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 28;1c1c0276-1042-45f2-9fdb-1ea3d59b497a;;2002;2002;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;5;5;Не присвоен;236;236;0;11780;10479,7;0;0;7437;0;499;499;;Столбчатый;Железобетонные;Панельные;1281;На лестничной клетке;5;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901887;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;29;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 29;0905183d-d952-4ebe-9d46-9036594683f2;;2004;2004;125;Многоквартирный дом;Нет;На счете регионального оператора;10;10;3;3;Не присвоен;117;117;0;7706,3;6476,9;0;0;46253;;499;499;;Столбчатый;Железобетонные;Панельные;966;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6901890;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;263718a3-3e9c-4fe4-93bc-8206fefc8463;Респ;Татарстан;;;г;Казань;ул;Абсалямова;30;;;;Респ. Татарстан, г. Казань, ул. Абсалямова, д. 30;4c2e9fe6-317c-4153-8107-d2e5044742e5;;2003;2003;121;Многоквартирный дом;Нет;На счете регионального оператора;10;10;4;2;E;79;78;1;4801;4270,8;12,5;0;42925;0;499;499;;Столбчатый;Железобетонные;Панельные;512,4;На лестничной клетке;2;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
